id,created_at,text
1221812094485565441,2020-01-27 15:07:58,b'5 Projects To Make Your Bedroom A Better Place https://t.co/yIIJvaAmJa'
1221765656883990528,2020-01-27 12:03:26,b'5 Ways To Upgrade Your Old Clothes https://t.co/ZPSGR1144j'
1221570073615392769,2020-01-26 23:06:15,b'Easy Grease-Cleaning Hacks https://t.co/luWXKUuSnU'
1221494561027035138,2020-01-26 18:06:12,b'These 3D Tattoos Are So Mind Blowing https://t.co/9wqyCUFaTg'
1221448524002418689,2020-01-26 15:03:16,b'Rainbow Kettle Corn https://t.co/BsODasyMf9'
1221207280852578304,2020-01-25 23:04:39,b'4 Soothing Activities For Relaxation https://t.co/1BVUczvoft'
1221132435422883840,2020-01-25 18:07:14,b'These Marbled Paper Designs Are So Mesmerizing https://t.co/MEd3cx21Zu'
1221088313970479105,2020-01-25 15:11:55,b'7 DIY Ideas To Quirk Up Your Home https://t.co/6sogxUo2kX'
1221042433091227648,2020-01-25 12:09:36,b'Hacks And DIYs For Every Coffee Addict https://t.co/D3ORm4Wi2k'
1220845037032038402,2020-01-24 23:05:13,b'6 Ways To Spruce Up Your Bathroom https://t.co/6XnSA4ov5k'
1220770018377588738,2020-01-24 18:07:07,b'5 Ways To Spruce Up Your Home With Plants https://t.co/3cSFRnHx9T'
1220725270648381443,2020-01-24 15:09:19,b'Breathe And Relax With This Positive Affirmation Lettering https://t.co/rlExZrNeuL'
1220679329623035904,2020-01-24 12:06:45,b'13 Easy Baking Hacks https://t.co/WHkERtFnTG'
1220482581793247232,2020-01-23 23:04:57,"b'Coffee with a shot of glitter, please! https://t.co/piRsLTCIhX'"
1220462885664710656,2020-01-23 21:46:41,b'The Best Bedroom Organization Hacks https://t.co/QHoutcUo2W'
1220447747804930048,2020-01-23 20:46:32,b'These Designs Are So Beautiful https://t.co/ETQfLWzVgp'
1220402462588272640,2020-01-23 17:46:35,b'This Couple Followed Their Dreams And Became Alpaca Owners https://t.co/ViUgLVqvSS'
1220390566057431040,2020-01-23 16:59:19,b'The Surprising Truth Behind Hyperrealistic Baby Dolls https://t.co/eJocRiMnxK'
1220362850696355841,2020-01-23 15:09:11,b'18 Ways To Improve The Way You Pose In Photos https://t.co/FtFTjygcCw'
1220130666525995008,2020-01-22 23:46:34,b'Sea turtle swims again with prosthetic flipper https://t.co/ir7LAwekRZ'
1220120485511553026,2020-01-22 23:06:07,b'10 Easy Egg-Ceptional Food Hacks https://t.co/YSJ6XkYanh'
1220100407143403527,2020-01-22 21:46:20,b'Breathe And Relax With This Positive Affirmation Lettering https://t.co/3aljl4b6LF'
1220085907644125185,2020-01-22 20:48:43,b'US vs. Japan McDonalds https://t.co/thekE4hLw7'
1220070298659278848,2020-01-22 19:46:41,b'I Would Totally Try Spaghetti Ice Cream https://t.co/9tJi3izrDR'
1220046009943953409,2020-01-22 18:10:10,b'Easy Home Upgrades Anyone Can Do https://t.co/Cbf8j1q8XE'
1220040068792045568,2020-01-22 17:46:34,b'This Husky Picked Out Her Own BFF Rescue Cat https://t.co/HnQqWcNk3K'
1219999343169675266,2020-01-22 15:04:44,b'I Turn Old Flowers Into Art For A Living https://t.co/EvseUV671z'
1219768263745384448,2020-01-21 23:46:30,b'This Artist NAIL-ed It With These Characters https://t.co/UvLqCaD5Yp'
1219759160801275904,2020-01-21 23:10:20,b'Cupcake Recipes To Impress Your Crafty Friends https://t.co/0xVFmuIYrc'
1219753167744897025,2020-01-21 22:46:31,b'This Coffee Company Donates To Animal Sanctuaries https://t.co/Z0Vlp0QVPg'
1219745859820249090,2020-01-21 22:17:29,b'Subway Employees Answer Your Questions https://t.co/I5MZcFG7Eu'
1219738053205512193,2020-01-21 21:46:28,b'These Charcuterie Boards Are Pure Art https://t.co/3drpBvA3OC'
